,Substrate,ParametersType,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,CellVoltage,CurrentDensity,FaradaicEfficiency,ElectrodeArea,I,kWh,ActualProductionRate_mass,CO2rate_fed,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,SubstratePathway,YieldBP_Molar,YieldBP_Mass,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,BioproductionCost_mass2
10,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2379920.3189225295,475984063.78450596,951968.1275690119,46.94054509707253,500.2244970545951,659.1096051827146,825.8830067175525,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,3-Methyl-1-Pentanol,Acetaldehyde,0.229625,0.532588617117681,4249.686889480661,2359.949900607747,9.948857334700726,2558.3811425815375
11,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2386489.336043651,477297867.2087302,954595.7344174604,47.07010962155083,501.60520852607976,659.1096051827146,825.8830067175522,552.0087653862134,905.8071686579605,2037.0013772864809,1131.1942086285203,5.328277462693885,4-Hydroxystyrene,Acetaldehyde,0.194734982332156,0.531122621149662,4261.416805694429,2366.463795707017,10.31514579034636,2507.8420213355475
12,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1660606.3662839318,332121273.25678635,664242.5465135727,32.75309992744931,349.0352083535778,659.1096051827144,825.8830067175521,552.0087653862133,905.8071686579605,2037.00137728648,1131.1942086285194,5.328277462693885,5-Aminopentanoate,Acetaldehyde,0.287031250000001,0.763286530294139,2965.2493183384872,1646.6718645583042,7.017024128531094,1772.3552164882012
13,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1674232.55280285,334846510.56057,669693.02112114,33.02185708612678,351.8992337766154,659.1096051827146,825.8830067175522,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693886,Acetone,Acetaldehyde,0.574234234234234,0.757074320041893,2989.5808162221147,1660.1837108437896,7.4540553236365055,1722.3914112039088
14,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1390290.5061918169,278058101.2383634,556116.2024767267,27.421503856681483,292.21876198545885,659.1096051827147,825.8830067175525,552.0087653862134,905.8071686579608,2037.0013772864809,1131.19420862852,5.328277462693887,Acrylate-PW1,Acetaldehyde,0.565230769230772,0.911693251058094,2482.5618277034096,1378.6242824250096,6.160283702185508,1435.3135983318732
15,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1090843.3202428084,218168664.04856172,436337.3280971234,21.51533379524237,229.27933632705196,659.1096051827144,825.8830067175521,552.0087653862133,905.8071686579603,2037.0013772864795,1131.1942086285192,5.328277462693884,Acrylate-PW2,Acetaldehyde,0.720392156862745,1.16196198664267,1947.8562032749796,1081.6898215950055,5.233675491103404,1058.131369787401
16,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1493870.7789632913,298774155.79265827,597548.3115853166,29.46447749178105,313.98982273901646,659.1096051827146,825.8830067175525,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Adipate,Acetaldehyde,0.259341176470588,0.848479325892462,2667.5191658570884,1481.3353910652484,6.454813971530841,1570.2007906968454
17,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2041218.2482807236,408243649.6561447,816487.2993122893,40.26012823814529,429.0342678729505,659.1096051827146,825.8830067175522,552.0087653862134,905.8071686579608,2037.0013772864804,1131.1942086285196,5.328277462693886,Benzoate-PW1,Acetaldehyde,0.225860655737705,0.620961757799699,3644.886074259213,2024.0899511836215,8.860014310811927,2138.6836414211853
18,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2041218.2482807208,408243649.65614414,816487.2993122883,40.260128238145235,429.0342678729499,659.1096051827147,825.8830067175525,552.0087653862134,905.8071686579605,2037.0013772864809,1131.1942086285203,5.328277462693886,Benzoate-PW2,Acetaldehyde,0.225860655737705,0.6209617577997,3644.886074259208,2024.0899511836194,8.860014310811913,2138.683641421183
19,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2623447.580846046,524689516.1692092,1049379.0323384183,51.74377415049847,551.4103712816468,659.1096051827145,825.8830067175522,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,BenzylAlcohol,Acetaldehyde,0.196821428571429,0.483149913403817,4684.539520469598,2601.433673405599,10.9668821680213,2820.1695519059767
20,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2682433.8135918435,536486762.7183687,1072973.5254367373,52.90719373908539,563.8084160286955,659.1096051827146,825.8830067175525,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,BetaCarotene,Acetaldehyde,0.0387723214285714,0.472525534491374,4789.867845105759,2659.9249401084658,11.579536961093318,2821.3465617198954
21,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2928612.149851017,585722429.9702034,1171444.8599404069,57.76271146512745,615.5515073674567,659.1096051827147,825.8830067175525,552.0087653862134,905.8071686579607,2037.0013772864809,1131.1942086285203,5.328277462693886,Butane,Acetaldehyde,0.328035714285714,0.432805167310974,5229.454347122942,2904.0375415125504,12.091129256671525,3173.9623734887823
22,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1867239.4789396666,373447895.78793335,746895.7915758668,36.828644333724334,392.4664711699045,659.1096051827147,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Butanol-PW1,Acetaldehyde,0.403441860465118,0.67881944753278,3334.2221880617954,1851.5710747532673,8.153039652819182,1948.2054470825344
23,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2237408.7110308683,447481742.20617366,894963.4844123473,44.12970621986027,470.27063817316724,659.1096051827146,825.8830067175521,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,Butanol-PW2,Acetaldehyde,0.336694214876033,0.56651181576978,3995.212104404584,2218.634137972618,9.29848988925611,2414.468823231045
24,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1282185.741068094,256437148.21361881,512874.2964272376,25.28929104176004,269.49671901063283,659.1096051827145,825.8830067175525,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Butyrate,Acetaldehyde,0.5,0.988560729469152,2289.5253636739494,1271.4266474115586,5.988815978014063,1271.4266474115586
25,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1734501.7403809056,346900348.0761811,693800.6961523623,34.21058113498589,364.56693689441175,659.1096051827146,825.8830067175522,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,Catechol,Acetaldehyde,0.29236074270557,0.730768059781172,3097.2000395438727,1719.9471668316503,7.765399319652158,1777.0821552030059
26,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1384981.45217581,276996290.435162,553992.580870324,27.316790313341514,291.10287635942456,659.1096051827146,825.8830067175526,552.0087653862134,905.8071686579608,2037.0013772864809,1131.19420862852,5.328277462693888,ciscisMuconate,Acetaldehyde,0.287780678851174,0.915188047835547,2473.081755169896,1373.3597778120702,6.170591361212039,1424.0812237638495
27,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,659560.5451057125,131912109.0211425,263824.218042285,13.008894148944085,138.62999501677822,659.1096051827146,825.8830067175521,552.0087653862134,905.8071686579603,2037.00137728648,1131.1942086285196,5.328277462693885,Citrate,Acetaldehyde,0.447692307692308,1.92176212011297,1177.7393465943617,654.0260320865326,3.4373721969523467,593.3860731124628
28,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1766799.1750285071,353359835.0057015,706719.6700114029,34.84760212074807,371.3553860178112,659.1096051827147,825.8830067175522,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693886,CoumaricAcid,Acetaldehyde,0.193708260105448,0.71740947665134,3154.8717117820042,1751.9735868258285,7.894969458960865,1812.726903758657
29,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1295247.7184350993,259049543.68701985,518099.0873740397,25.546919976971804,272.24215590908614,659.1096051827145,825.8830067175522,552.0087653862133,905.8071686579605,2037.00137728648,1131.1942086285194,5.328277462693886,EthylAcetate,Acetaldehyde,0.489295774647887,0.978591549295774,2312.8493857119583,1284.3790189442993,6.006113566060645,1291.8100794816487
30,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2647625.8537507434,529525170.75014865,1059050.3415002974,52.22065621273747,556.4922911708288,659.1096051827147,825.8830067175521,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693884,Farnesene,Acetaldehyde,0.103202247191011,0.478737760363534,4727.713272362223,2625.409061272425,11.42331126894389,2785.7503566417613
31,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1406356.4842950397,281271296.85900795,562542.5937180159,27.73838243605524,295.5955959712341,659.1096051827149,825.8830067175522,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693886,GammaButyrolactone,Acetaldehyde,0.461190476190477,0.90127822188738,2511.2499211530503,1394.5554474839441,6.396712156785439,1423.8088544995258
32,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,825415.7573389262,165083151.46778524,330166.3029355705,16.280152437516698,173.4903386440823,659.1096051827147,825.8830067175525,552.0087653862134,905.8071686579607,2037.0013772864809,1131.1942086285203,5.328277462693886,Glutamate_L,Acetaldehyde,0.462954545454545,1.53561215694694,1473.8974638957943,818.4895179070389,4.060128460196635,783.6756256623663
33,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1331734.0820768687,266346816.41537377,532693.6328307475,26.266561632340363,279.91105673611816,659.1096051827146,825.8830067175525,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Glutarate,Acetaldehyde,0.322280701754386,0.951780455696153,2378.0009876292243,1320.5592177372223,5.812349000858582,1389.9016574832654
34,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,630369.6930045773,126073938.60091546,252147.8772018309,12.4331460877251,132.49450417921264,659.1096051827146,825.8830067175525,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693887,Glycolate,Acetaldehyde,1.18037037037037,2.01075414248384,1125.614920208891,625.0801266429767,3.123557936024939,594.6100710846513
35,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2608284.6292028436,521656925.8405688,1043313.8516811376,51.44470648434454,548.2233402708699,659.1096051827146,825.8830067175521,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693884,Heptane,Acetaldehyde,0.213645320197044,0.485958647807776,4657.463909453713,2586.397957319316,11.145606308507856,2762.7108370073774
36,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2648500.388425952,529700077.6851904,1059400.1553703807,52.23790516600458,556.6761055887255,659.1096051827146,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693887,Hexane,Acetaldehyde,0.244647887323944,0.478579681182727,4729.274878653861,2626.2762575408988,11.259776078288514,2815.112945344814
37,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1676266.3600623861,335253272.0124772,670506.5440249544,33.06197104314708,352.32671036287695,659.1096051827146,825.8830067175525,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693887,Isobutanol,Acetaldehyde,0.386736842105263,0.756155764802228,2993.2124689198376,1662.2004519934135,7.230897915112921,1763.959823350641
38,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1395956.1688275386,279191233.76550776,558382.4675310155,27.53325099810566,293.40960153580056,659.1096051827146,825.8830067175521,552.0087653862133,905.8071686579603,2037.0013772864804,1131.19420862852,5.328277462693884,Isobutyrate,Acetaldehyde,0.45925,0.907993030017416,2492.6786757473596,1384.2424032787794,6.340866748523475,1414.7313284983688
39,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2655063.005025325,531012601.005065,1062025.20201013,52.36734344929011,558.0554717640056,659.1096051827146,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Isoprene,Acetaldehyde,0.308739495798319,0.477396758233664,4740.993365823916,2632.7838058265615,11.446324761010105,2795.1181564521985
40,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1749270.3565810998,349854071.3162199,699708.1426324398,34.501871095096995,367.6710843535499,659.1096051827146,825.8830067175522,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Isopropanol,Acetaldehyde,0.531166666666666,0.724598382826626,3123.57150842992,1734.59185642762,7.6099999319785585,1829.871519993565
41,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,941661.8455977377,188332369.11954752,376664.738239095,18.572941277918474,197.92356885413994,659.1096051827146,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693885,Itaconate,Acetaldehyde,0.462954545454545,1.34604420624119,1681.4714205947043,933.7601604790647,4.631930060941132,894.043310234712
42,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2643907.278113455,528781455.62269104,1057562.9112453822,52.147312594461184,555.7107008742411,659.1096051827149,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Limonene,Acetaldehyde,0.155021097046413,0.479411090546886,4721.07322563138,2621.7216889953584,11.411804522910796,2781.066456736545
43,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1342251.8610446868,268450372.20893735,536900.7444178747,26.474009870852576,282.12174028399835,659.1096051827145,825.8830067175518,552.0087653862133,905.8071686579601,2037.0013772864795,1131.1942086285194,5.328277462693883,Lysine_L,Acetaldehyde,0.282615384615385,0.944322379645426,2396.7819808543354,1330.988739781453,5.947427697302374,1385.719272312932
44,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,643408.5247136141,128681704.94272284,257363.4098854457,12.690318507736324,135.2350761983571,659.1096051827146,825.8830067175521,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,Malate_L,Acetaldehyde,0.657096774193548,1.97000571614963,1148.8976123761336,638.0095467378954,3.3238988289477556,583.8348114550151
45,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,593226.7111378775,118645342.22757553,237290.68445515106,11.700553571290387,124.68759178989805,659.1096051827147,825.8830067175522,552.0087653862133,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Malonate,Acetaldehyde,0.922380952380952,2.13665104370296,1059.2908328770118,588.2488194485079,3.1295348559187133,527.2699073708305
46,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2579843.6788038183,515968735.76076376,1031937.4715215275,50.883749168171256,542.2454678202713,659.1096051827147,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Nonane,Acetaldehyde,0.16875486381323,0.491315997910743,4606.678539425096,2558.19566099296,11.071404678785974,2724.53974403148
47,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2603105.4982272163,520621099.64544326,1041242.1992908865,51.34255548828297,547.1347625706568,659.1096051827147,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Octane,Acetaldehyde,0.187783783783784,0.486925509691572,4648.215833023997,2581.2622855348495,11.137330638722808,2754.86962444112
48,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2667764.9575369097,533552991.5073819,1067105.9830147638,52.61787140602476,560.7252366952935,659.1096051827145,825.8830067175521,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,Pentane,Acetaldehyde,0.29010033444816,0.475123742788605,4763.674512175793,2645.3791735491286,11.305119890839304,2841.8041307331114
49,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2120694.2271938142,424138845.43876284,848277.6908775257,41.82767894252893,445.7389580525449,659.1096051827146,825.8830067175521,552.0087653862133,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693884,Pentanol-PW1,Acetaldehyde,0.29869918699187,0.59769034840183,3786.801760650139,2102.8990302294137,9.058677950693198,2246.8265090322952
50,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2316740.2205854305,463348044.1170861,926696.0882341722,45.694407471518424,486.9449630032854,659.1096051827146,825.8830067175521,552.0087653862134,905.8071686579605,2037.0013772864804,1131.1942086285198,5.328277462693885,Pentanol-PW2,Acetaldehyde,0.273422818791946,0.547112904693701,4136.869820167674,2297.2999599330406,9.665321912467988,2493.7650950481166
51,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2400795.3018407896,480159060.3681579,960318.1207363158,47.35227446014583,504.61211362658065,659.1096051827147,825.8830067175525,552.0087653862134,905.8071686579608,2037.0013772864809,1131.19420862852,5.328277462693886,Phenol,Acetaldehyde,0.247130044843049,0.52795774405813,4286.962146353979,2380.649717098007,10.234869993885631,2547.0342473934215
52,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2788328.493822948,557665698.7645895,1115331.397529179,54.99581577126278,586.0659314329689,659.1096051827145,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693887,Propane-PW1,Acetaldehyde,0.454136125654451,0.454580037579211,4978.957887602482,2764.9310355223765,11.622422133568966,3003.1461248957576
53,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,3515531.609203578,703106321.8407156,1406212.6436814312,69.3388634610738,738.9134069368962,659.1096051827146,825.8830067175525,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693886,Propane-PW2,Acetaldehyde,0.360196078431373,0.360548165229659,6277.48268309718,3486.032034668905,13.872676634043438,3919.127655309795
54,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,1190838.8564047704,238167771.28095412,476335.54256190825,23.48760359662865,250.29693779320854,659.1096051827147,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693885,Shikimate,Acetaldehyde,0.270810810810811,1.06439126057068,2126.412483355175,1180.846273914165,5.464233952248445,1197.4927114729394
55,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,2855242.419795821,571048483.9591641,1142096.9679183282,56.31559783908168,600.130261528223,659.1096051827146,825.8830067175525,552.0087653862134,905.8071686579608,2037.0013772864804,1131.1942086285196,5.328277462693887,Styrene,Acetaldehyde,0.187768313458262,0.443926744264279,5098.442238263153,2831.2834724898653,12.215814484371446,3021.7537759200072
56,Acetaldehyde,Categories-Category_1,0.0325,77.5,170,50.0,1812.1301775147926,2.0,20,60.0,779327.2987648937,155865459.7529787,311730.9195059574,15.371123109539706,163.80321768170714,659.1096051827145,825.8830067175522,552.0087653862134,905.8071686579607,2037.0013772864804,1131.1942086285198,5.328277462693885,Succinate,Acetaldehyde,0.617272727272727,1.62642637248051,1391.5999530921079,772.7877974056587,3.9282162551416673,723.8031897180244
57,AceticAcid,Categories-Category_1,0.0325,77.5,170,20.0,1812.1301775147926,4.0,300,70.0,91498.79602612133,274496388.078364,1097985.552313456,53.81513035364797,732.4577343099313,663.094750782637,1054.8236905863355,18.511545061974548,462.76136103142466,1736.4299864309467,1273.668625399522,2.722125653126027,1-3-Butanediol-PW1,Acetate,0.304358974358975,0.464553366975266,4153.164714211758,3046.339693476751,5.255087584149687,3259.799824906311
58,AceticAcid,Categories-Category_1,0.0325,77.5,170,20.0,1812.1301775147926,4.0,300,70.0,91498.79602612133,274496388.078364,1097985.552313456,53.81513035364797,732.4577343099313,663.094750782637,1054.8236905863355,18.511545061974548,462.76136103142466,1736.4299864309467,1273.668625399522,2.722125653126027,1-3-Butanediol-PW2,Acetate,0.304358974358974,0.464553366975266,4153.164714211758,3046.339693476751,5.255087584149685,3259.7998249063116
59,AceticAcid,Categories-Category_1,0.0325,77.5,170,20.0,1812.1301775147926,4.0,300,70.0,94761.41117027908,284284233.51083726,1137136.934043349,55.734041496768484,758.5753205537202,663.094750782637,1054.8236905863355,18.51154506197455,462.7613610314247,1736.4299864309473,1273.6686253995226,2.7221256531260276,1-3-Diaminopropane,Acetate,0.347837837837837,0.448558893785758,4301.256040887802,3154.964445384403,5.153456242959005,3425.168479584771
60,AceticAcid,Categories-Category_1,0.0325,77.5,170,20.0,1812.1301775147926,4.0,300,70.0,94472.04967277033,283416149.018311,1133664.596073244,55.56385317316132,756.2589505459522,663.0947507826369,1054.8236905863355,18.511545061974548,462.7613610314246,1736.4299864309467,1273.6686253995222,2.722125653126027,1-3-Propanediol,Acetate,0.349117647058824,0.449932799334291,4288.121813845494,3145.330510798278,5.144080417755869,3413.6281428269967
