,Substrate,ParametersType,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,CellVoltage,CurrentDensity,FaradaicEfficiency,ElectrodeArea,I,kWh,ActualProductionRate_mass,CO2rate_fed,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,SubstratePathway,YieldBP_Molar,YieldBP_Mass,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,BioproductionCost_mass2
23,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,53697.809064740846,268489045.32370424,315743.1173006762,44.12970621986027,146.95957442911484,232.5338687084618,258.0884395992352,13.24821036926912,339.6776882467353,518.5780369709892,178.9003487242539,1.9981040485102077,Butanol-PW2,Acetaldehyde,0.336694214876033,0.56651181576978,1017.0976188267373,350.88088141475015,2.7669532479621233,546.7155666731763
24,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,30772.457785634255,153862288.92817128,180942.05177952943,25.28929104176004,84.21772469082276,232.5338687084617,258.08843959923513,13.248210369269117,339.67768824673516,529.5350760766457,189.85738782991058,1.998104048510207,Butyrate,Acetaldehyde,0.5,0.988560729469152,595.1807402543485,213.393721655952,2.2458059917552733,213.39372165595205
25,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,41628.04176914174,208140208.8457087,244772.88560255343,34.21058113498589,113.92716777950369,232.53386870846174,258.08843959923513,13.248210369269122,339.6776882467353,522.8423817674386,183.16469352070334,1.998104048510207,Catechol,Acetaldehyde,0.29236074270557,0.730768059781172,794.9662987672989,278.49647150021536,2.701969640563106,335.6314598715708
26,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,33239.55485221944,166197774.2610972,195448.58253105028,27.316790313341514,90.96964886232016,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467353,527.6302083803888,187.95252013365354,1.9981040485102073,ciscisMuconate,Acetaldehyde,0.287780678851174,0.915188047835547,640.5850562360787,228.18931472689388,2.12749585622003,278.91076067867357
27,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,15829.4530825371,79147265.4126855,93077.18412531813,13.008894148944085,43.3218734427432,232.53386870846168,258.088439599235,13.24821036926912,339.67768824673516,553.7624198722064,214.0847316254712,1.9981040485102068,Citrate,Acetaldehyde,0.447692307692308,1.92176212011297,320.1705201680295,123.77802722759367,1.511955599497093,63.13806825352367
28,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,42403.180200684175,212015901.00342086,249330.69958002292,34.84760212074807,116.04855813056601,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467352,522.4955723977218,182.81788415098663,1.998104048510207,CoumaricAcid,Acetaldehyde,0.193708260105448,0.71740947665134,809.2319029674812,283.1451061089154,2.737255764269044,343.8984230417438
29,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,31085.945242442394,155429726.21221197,182785.35802556126,25.546919976971804,85.07567372158944,232.53386870846174,258.08843959923513,13.248210369269122,339.6776882467353,529.2762608221448,189.5985725754095,1.9981040485102075,EthylAcetate,Acetaldehyde,0.489295774647887,0.978591549295774,600.9501458192974,215.27375828142522,2.2249725117677808,222.7048188187747
30,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,63543.02049001783,317715102.45008916,373632.96048130485,52.22065621273747,173.90384099088405,232.5338687084617,258.08843959923513,13.248210369269113,339.67768824673516,539.0163148344234,199.33862658768822,1.9981040485102068,Farnesene,Acetaldehyde,0.103202247191011,0.478737760363534,1251.0126964455592,462.6486172868851,3.694251669349045,622.9899126562216
31,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,33752.55562308095,168762778.11540475,198465.027063716,27.73838243605524,92.37362374101066,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467353,570.036472754948,230.35878450821275,1.9981040485102073,GammaButyrolactone,Acetaldehyde,0.461190476190477,0.90127822188738,702.7506526122992,283.99022498638413,2.291217768296076,313.2436320019662
32,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,19809.978176134227,99049890.88067113,116482.67167566923,16.280152437516698,54.21573082627571,232.53386870846168,258.08843959923513,13.248210369269122,339.67768824673516,543.7373727515499,204.0596845048147,1.9981040485102068,Glutamate_L,Acetaldehyde,0.462954545454545,1.53561215694694,393.42788063866976,147.64990089288654,1.6505404234732695,112.83600864821398
33,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,31961.617969844854,159808089.84922427,187934.31366268772,26.266561632340363,87.47220523003693,232.5338687084617,258.08843959923513,13.248210369269119,339.6776882467352,528.5802035844622,188.90251533772698,1.9981040485102073,Glutarate,Acetaldehyde,0.322280701754386,0.951780455696153,617.0659775593907,220.52531384989007,1.9246954350791627,289.86775359593304
34,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,15128.872632109853,75644363.16054927,88957.77107680593,12.4331460877251,41.40453255600394,232.5338687084617,258.08843959923513,13.24821036926912,339.67768824673516,556.0727896837578,216.39510143702267,1.9981040485102068,Glycolate,Acetaldehyde,1.18037037037037,2.01075414248384,307.27707686875544,119.57652928153755,1.2833564890914295,89.10647372321242
35,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,62598.83110086825,312994155.50434124,368081.1268731053,51.44470648434454,171.31979383464687,232.5338687084617,258.08843959923513,13.24821036926912,339.67768824673516,516.4867528027447,176.80906455600956,1.9981040485102068,Heptane,Acetaldehyde,0.213645320197044,0.485958647807776,1180.9115289328631,404.26179688246395,3.5313932491902205,580.5746765705256
36,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,63564.00932222284,317820046.6111142,373756.37481467024,52.23790516600458,173.96128299647674,232.5338687084617,258.08843959923513,13.248210369269119,339.6776882467353,516.2951834769023,176.61749523016698,1.9981040485102075,Hexane,Acetaldehyde,0.244647887323944,0.478579681182727,1198.6746147613937,410.0501318440324,3.5281635006673255,598.8868196479484
37,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,40230.39264149726,201151963.2074863,236554.70873200387,33.06197104314708,110.10209698839901,232.5338687084617,258.0884395992351,13.24821036926912,339.67768824673516,523.501485647793,183.8237974010578,1.9981040485102066,Isobutanol,Acetaldehyde,0.386736842105263,0.756155764802228,769.2440426458581,270.11453629844925,2.3374713822951847,371.87390765567676
38,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,33502.948051860934,167514740.25930467,196997.33454494228,27.53325099810566,91.6905004799377,232.53386870846174,258.0884395992351,13.24821036926912,339.6776882467353,527.4434146485719,187.76572640183662,1.998104048510207,Isobutyrate,Acetaldehyde,0.45925,0.907993030017416,645.4325299029799,229.76892772726228,2.26573339385958,260.2578529468513
39,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,63721.5121206078,318607560.60303897,374682.4912691738,52.36734344929011,174.3923349262517,232.53386870846168,258.088439599235,13.24821036926912,339.6776882467351,545.3112094958602,205.63352124912512,1.9981040485102064,Isoprene,Acetaldehyde,0.308739495798319,0.477396758233664,1269.1777508630003,478.59916586399254,3.695554319843359,640.9335164896293
40,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,41982.488557946395,209912442.78973198,246857.0327207248,34.501871095096995,114.89721386048436,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467353,522.6822074618881,183.0045192151528,1.9981040485102075,Isopropanol,Acetaldehyde,0.531166666666666,0.724598382826626,801.489517580036,280.62214807917354,2.5034570937348097,375.90181164511836
41,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,22599.884294345702,112999421.47172852,132887.31965075273,18.572941277918474,61.85111526691875,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467353,538.8158971082277,199.1382088614924,1.9981040485102073,Itaconate,Acetaldehyde,0.462954545454545,1.34604420624119,444.77315629333657,164.38143374997165,1.8829916046336332,124.66458350561891
42,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,63453.774674722925,317268873.3736146,373108.19508737075,52.147312594461184,173.65959402320036,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467352,516.3167681430871,176.63907989635186,1.9981040485102073,Limonene,Acetaldehyde,0.155021097046413,0.479411090546886,1196.6458624942,409.38903625569174,3.6936003441018914,568.7338039968784
43,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,32214.044665072488,161070223.32536244,189418.58263062622,26.474009870852576,88.16304383874952,232.5338687084617,258.088439599235,13.24821036926912,339.6776882467352,528.3865804562221,188.70889220948686,1.9981040485102068,Lysine_L,Acetaldehyde,0.282615384615385,0.944322379645426,621.7116242944028,222.03915889207153,2.0290701933579536,276.7696914235507
44,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,15441.80459312674,77209022.9656337,90797.81100758523,12.690318507736324,42.2609613119866,232.5338687084617,258.08843959923513,13.24821036926912,339.67768824673516,555.014897846235,215.3372095994999,1.998104048510207,Malate_L,Acetaldehyde,0.657096774193548,1.97000571614963,313.03625912033164,121.45323450599241,1.445633881748352,67.2784992231118
45,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,14237.44106730906,71187205.3365453,83716.15347577728,11.700553571290387,38.96487243434314,232.5338687084617,258.08843959923513,13.248210369269119,339.6776882467352,559.3412669269467,219.66357868021146,1.998104048510207,Malonate,Acetaldehyde,0.922380952380952,2.13665104370296,290.87122036943003,114.23046533374111,1.3977627477256847,53.25155325606363
46,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,61916.248291291646,309581241.4564582,364067.53995279485,50.883749168171256,169.45170869383477,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467352,516.6258378534949,176.94814960675967,1.9981040485102068,Nonane,Acetaldehyde,0.16875486381323,0.491315997910743,1168.3493132059355,400.16823379388444,3.5402176257266507,566.5123168324048
47,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,62474.53195745319,312372659.78726596,367350.2479098247,51.34255548828297,170.97961330333027,232.53386870846174,258.08843959923513,13.248210369269126,339.6776882467353,516.511854024728,176.83416577799272,1.998104048510207,Octane,Acetaldehyde,0.187783783783784,0.486925509691572,1178.6239344720227,403.51635416359204,3.538236714130353,577.1236930698627
48,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,64026.35898088584,320131794.9044292,376474.9908076087,52.61787140602476,175.22663646727923,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467353,545.1138991273656,205.4362108806303,1.998104048510207,Pentane,Acetaldehyde,0.29010033444816,0.475123742788605,1274.7881353742432,480.42738338924397,3.5172693811824507,676.8523405732266
49,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,50896.66145265155,254483307.26325774,299272.3693415911,41.82767894252893,139.29342439142033,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467353,519.3874796450903,179.70979139835498,1.9981040485102073,Pentanol-PW1,Acetaldehyde,0.29869918699187,0.59769034840183,965.545455349516,334.0819314417439,2.8678590888523003,478.009410244625
50,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,55601.76529405034,278008826.4702517,326938.37992901594,45.694407471518424,152.1703009385267,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467352,518.0744113949754,178.3967231482402,1.9981040485102073,Pentanol-PW2,Acetaldehyde,0.273422818791946,0.547112904693701,1052.1379224377367,362.29922484974895,2.902197426311247,558.7643599648247
51,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,57619.087244178925,288095436.22089463,338800.23299577204,47.35227446014583,157.6912855083064,232.53386870846168,258.0884395992351,13.248210369269117,339.67768824673516,517.5771139553981,177.89942570866293,1.9981040485102064,Phenol,Acetaldehyde,0.247130044843049,0.52795774405813,1089.2646024136081,374.39744144261914,3.2263684157386754,540.7819717380333
52,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,66919.88385175075,334599419.2587538,393488.91704829445,54.99581577126278,183.1456035728028,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467353,543.3305913834946,203.65290313675933,1.9981040485102075,Propane-PW1,Acetaldehyde,0.454136125654451,0.454580037579211,1328.0404047385744,497.7803352085351,3.4826175303332865,735.9954245819157
53,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,84372.75862088587,421863793.10442936,496111.8206908089,69.3388634610738,230.91043966778008,232.5338687084617,258.08843959923513,13.248210369269122,339.6776882467353,535.1681024642628,195.49041421752753,1.9981040485102073,Propane-PW2,Acetaldehyde,0.360196078431373,0.360548165229659,1649.2421326885099,602.4481395279067,3.609990426586549,1035.5437601687966
54,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,28580.13255371449,142900662.76857245,168051.17941584118,23.48760359662865,78.21779306037767,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467352,531.503753326397,191.82606507966182,1.9981040485102068,Shikimate,Acetaldehyde,0.270810810810811,1.06439126057068,554.8333097000315,200.24598115965267,1.987887594009438,216.892418718427
55,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,68525.8180750997,342629090.3754985,402931.8102815862,56.31559783908168,187.54070672756964,232.53386870846174,258.08843959923513,13.248210369269122,339.6776882467353,515.3955399222885,175.71785167555328,1.9981040485102073,Styrene,Acetaldehyde,0.187768313458262,0.443926744264279,1289.9914646364432,439.80692747146065,3.8806719631461273,630.2772309016016
56,Acetaldehyde,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.176,500,100.0,18703.855170357445,93519275.85178722,109978.66840170177,15.371123109539706,51.188505525533486,232.5338687084617,258.08843959923513,13.248210369269122,339.6776882467352,546.0950495009791,206.41736125424393,1.998104048510207,Succinate,Acetaldehyde,0.617272727272727,1.62642637248051,373.07085490621023,141.01629652379177,1.6531715651179573,92.03168883615751
57,AceticAcid,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.131,500,100.0,38429.494330970956,192147471.65485477,217318.79044164077,53.81513035364797,131.46677282485945,131.24302854865343,189.32732907959866,7.7748489260293105,249.1791944015363,340.4057266584469,91.22653225691059,1.4657599670678603,1-3-Butanediol-PW1,Acetate,0.304358974358975,0.464553366975266,814.1768245890034,218.1941211163073,2.2501327767243273,431.6542525458678
58,AceticAcid,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.131,500,100.0,38429.494330970956,192147471.65485477,217318.79044164077,53.81513035364797,131.46677282485945,131.24302854865343,189.32732907959866,7.7748489260293105,249.1791944015363,340.4057266584469,91.22653225691059,1.4657599670678603,1-3-Butanediol-PW2,Acetate,0.304358974358974,0.464553366975266,814.1768245890034,218.1941211163073,2.2501327767243247,431.65425254586825
59,AceticAcid,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.131,500,100.0,39799.79269151721,198998963.45758602,225067.82767052978,55.734041496768484,136.15454471477025,131.2430285486534,189.32732907959868,7.774848926029309,249.1791944015363,339.9904855275655,90.8112911260292,1.4657599670678607,1-3-Diaminopropane,Acetate,0.347837837837837,0.448558893785758,842.17972572888,224.9457896885882,2.041352363764255,495.1498238889567
60,AceticAcid,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.131,500,100.0,39678.26086256354,198391304.3128177,224380.56517779682,55.56385317316132,135.73878599542732,131.2430285486534,189.32732907959868,7.774848926029309,249.1791944015363,340.0261542293063,90.84695982777001,1.4657599670678607,1-3-Propanediol,Acetate,0.349117647058824,0.449932799334291,839.696147050306,224.34698387103543,2.0414795950032447,492.64461589975434
61,AceticAcid,Categories-Category_2,0.0325,77.5,170,60.0,1812.1301775147926,1.131,500,100.0,42370.98092901929,211854904.64509645,239607.89715360408,59.33463090274012,144.95054439664,131.2430285486534,189.3273290795986,7.774848926029309,249.17919440153625,339.28381781154764,90.10462341001138,1.4657599670678603,1-4-Butanediol,Acetate,0.276046511627907,0.421339100279892,894.723560049809,237.61442545170766,2.2805655934907434,507.0274091563826
